text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @joeman42: Gerry Adams riding with his Homies in West Belfast &amp; singing Ole Man River through the PA system    #ae16,FALSE,0,NA,05/05/16 17:01,FALSE,NA,728268317895602000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mwestie58,3,TRUE,FALSE,NA,NA
RT @Greens4Animals: Here's @StevenAgnew of @GreenPartyNI on hunting https://t.co/kyTuEl3v3n - extend #keeptheban to #ae16  https://t.co/fZO?,FALSE,0,NA,05/05/16 17:01,FALSE,NA,728268295586067000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Cycling7777,7,TRUE,FALSE,NA,NA
@belfastjj @mickfealty Was in #SouthArmagh today for work and #Derry Westbank yesterday didn't hear 1 person mention #AE16 . Apathy ?,FALSE,2,belfastjj,05/05/16 17:00,FALSE,NA,728268174148407000,19115828,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Udlah,0,FALSE,FALSE,NA,NA
"Arrow followed, vote cast. Get out and vote if you want change. Take responsibility for your future! #vote #ae16 https://t.co/bLbDaCjHz1",FALSE,2,NA,05/05/16 17:00,FALSE,NA,728268163956265000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",siobhanmcguigan,3,FALSE,FALSE,NA,NA
RT @AmnestyUK_LGBTI: Remember to use your human right to vote today. #PollingDay #Elections2016 #LondonMayor2016 #ae16 https://t.co/OXLbG9k?,FALSE,0,NA,05/05/16 17:00,FALSE,NA,728268075209007000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AmnestyCambridg,18,TRUE,FALSE,NA,NA
RT @hevwilson_e: I think I seen a tumble weed roll through my polling station. Hope voter turnout increases as people finish work. #ae16 #V?,FALSE,0,NA,05/05/16 16:59,FALSE,NA,728268005587751000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",alaninbelfast,1,TRUE,FALSE,NA,NA
RT @Greens4Animals: Here's @StevenAgnew of @GreenPartyNI on hunting https://t.co/kyTuEl3v3n - extend #keeptheban to #ae16  https://t.co/fZO?,FALSE,0,NA,05/05/16 16:59,FALSE,NA,728267981436948000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",GreenPartyNI,7,TRUE,FALSE,NA,NA
RT @SimonCommNI: Time to get the vote out &amp; get housing and homelessness on the Stormont agenda #ae16 @SimonCommNI #endhomelessness https:/?,FALSE,0,NA,05/05/16 16:59,FALSE,NA,728267956103295000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",GreenPartyNI,8,TRUE,FALSE,NA,NA
@MaggieBlack @NathanFenman here are your candidates #VoteGreen2016 #ae16 https://t.co/0kIVpDlKpY,FALSE,1,MaggieBlack,05/05/16 16:59,FALSE,728266070117782000,728267933835735000,20703884,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",GreenPartyNI,0,FALSE,FALSE,NA,NA
RT @SimonCommNI: We are calling on the next Northern Ireland Executive &amp; Assembly to prioritise ending homelessness. #ae16 Get Voting https?,FALSE,0,NA,05/05/16 16:59,FALSE,NA,728267925493264000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",GreenPartyNI,9,TRUE,FALSE,NA,NA
Wheat field primary @SJAMcBride @BobData #ae16 https://t.co/zR6PO3lFN5,FALSE,1,NA,05/05/16 16:59,FALSE,NA,728267901141168000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",grainnewalsh,0,FALSE,FALSE,NA,NA
I think I seen a tumble weed roll through my polling station. Hope voter turnout increases as people finish work. #ae16 #VoteChange #turnout,FALSE,0,NA,05/05/16 16:57,FALSE,NA,728267363154563000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hevwilson_e,1,FALSE,FALSE,NA,NA
RT @glenwhitcroft: Voted in the #ae16! Get out and vote if you haven't already! Love a good democratic vote! <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0089>,FALSE,0,NA,05/05/16 16:57,FALSE,NA,728267302173577000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",QUBSU,2,TRUE,FALSE,NA,NA
Gerry Adams riding with his Homies in West Belfast &amp; singing Ole Man River through the PA system    #ae16,FALSE,4,NA,05/05/16 16:57,FALSE,NA,728267273492935000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joeman42,3,FALSE,FALSE,NA,NA
#iVoted for change! #NorthernIreland #Scotland #AE16,FALSE,0,NA,05/05/16 16:56,FALSE,NA,728267137240994000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_AbigailTaylor1,0,FALSE,FALSE,NA,NA
Anyone find out how SF transfers working in FST.. any guidance given??? #ae16,FALSE,0,NA,05/05/16 16:55,FALSE,NA,728267004948402000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",election_ni,0,FALSE,FALSE,NA,NA
#iVoted #ae16 <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>,FALSE,0,NA,05/05/16 16:55,FALSE,NA,728266861536813000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JeffyJelly,0,FALSE,FALSE,NA,NA
"RT @markbtuk: #ae16 It doesn't end with election. Vote, then lobby your party on areas where progress needed. Like LGBT, education, abortio?",FALSE,0,NA,05/05/16 16:55,FALSE,NA,728266818360578000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NUS_USI,4,TRUE,FALSE,NA,NA
RT @sinnfeinireland: Make sure you use your vote today and be a part of making history #AE16 #BetterwithSF https://t.co/mGfccWUdfh,FALSE,0,NA,05/05/16 16:54,FALSE,NA,728266668284256000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LUCCKETI,27,TRUE,FALSE,NA,NA
"#ae16 Nearly time to go vote, shame there's no centre left Unionist candidate for West Belfast on the ballot in a working class heartland <ed><U+00A0><U+00BD><ed><U+00B1><U+008E>",FALSE,2,NA,05/05/16 16:54,FALSE,NA,728266557776867000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rangersallover,0,FALSE,FALSE,NA,NA
RT @dawnpurvis: You get what you vote for and if you don't vote then you get what other people vote for. Use your vote today and be a chang?,FALSE,0,NA,05/05/16 16:54,FALSE,NA,728266511727665000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",clairecole3,49,TRUE,FALSE,NA,NA
Reasonable turnout reported at polling stations across Fermanagh. Polls open until 10pm #FST16 #AE16 https://t.co/D0hbmxoiJr,FALSE,2,NA,05/05/16 16:53,FALSE,NA,728266467356123000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LJHarte22,1,FALSE,FALSE,NA,NA
RT @glenwhitcroft: Voted in the #ae16! Get out and vote if you haven't already! Love a good democratic vote! <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0089>,FALSE,0,NA,05/05/16 16:53,FALSE,NA,728266463828693000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NUS_USI,2,TRUE,FALSE,NA,NA
Voting makes me feel very grown up. #AE16,FALSE,1,NA,05/05/16 16:53,FALSE,NA,728266421713645000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Stephmcgown,0,FALSE,FALSE,NA,NA
"RT @glenwhitcroft: But have you voted, though? #AE16",FALSE,0,NA,05/05/16 16:53,FALSE,NA,728266413148869000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NUS_USI,1,TRUE,FALSE,NA,NA
RT @jamiepow: Unsure of who to vote for? Here's a final shout out for an app I helped to produce. It might help you decide! #ae16 https://t?,FALSE,0,NA,05/05/16 16:53,FALSE,NA,728266377719615000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NUS_USI,2,TRUE,FALSE,NA,NA
RT @dawnpurvis: You get what you vote for and if you don't vote then you get what other people vote for. Use your vote today and be a chang?,FALSE,0,NA,05/05/16 16:52,FALSE,NA,728266224371704000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tmccartney12,49,TRUE,FALSE,NA,NA
"RT @yesequality2016: Equal love = equal recognition = equal marriage. Equality doesn't do 2nd best, love shouldn't have a 2nd class #AE16 h?",FALSE,0,NA,05/05/16 16:52,FALSE,NA,728266099201028000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bloor88,43,TRUE,FALSE,NA,NA
RT @imJessicaSmyth: THEY SEE ME POLLIN' #ae16,FALSE,0,NA,05/05/16 16:52,FALSE,NA,728266092548895000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NUS_USI,2,TRUE,FALSE,NA,NA
RT @francismullaly: Officially voted in my first Assembly election for #eastbelfast Hoping many young people exercise their democratic righ?,FALSE,0,NA,05/05/16 16:52,FALSE,NA,728266081706627000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NUS_USI,2,TRUE,FALSE,NA,NA
Turnout in Castledawson (Mid Ulster) at 5pm is 28.5%. This is down on 2015 Westminster election but up on 2014 local/EU. @SJAMcBride #ae16,FALSE,1,NA,05/05/16 16:52,FALSE,NA,728266052375851000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kevbateson,1,FALSE,FALSE,NA,NA
RT @JamesAGardiner: Get out and vote today. #ae16 #NorthernIreland https://t.co/Oo4lOykIPw,FALSE,0,NA,05/05/16 16:51,FALSE,NA,728265956854772000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TomJHoare,17,TRUE,FALSE,NA,NA
"RT @gemmamcmurray: Just been down home to vote in the #ae16. Whilst I understand the frustration of voters in #NI, I urge you all to make y?",FALSE,0,NA,05/05/16 16:51,FALSE,NA,728265907458478000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NUS_USI,4,TRUE,FALSE,NA,NA
"RT @markbtuk: #ae16 It doesn't end with election. Vote, then lobby your party on areas where progress needed. Like LGBT, education, abortio?",FALSE,0,NA,05/05/16 16:50,FALSE,NA,728265726826578000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GrahamGalway,4,TRUE,FALSE,NA,NA
RT @felicityhuston: #ae16 Please go out and vote. 100 years ago women were dying here to get the vote. It still matters. Ask anyone living?,FALSE,0,NA,05/05/16 16:50,FALSE,NA,728265666034315000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JulieEGilmour,12,TRUE,FALSE,NA,NA
As promised Geraldine delivered the slice of cheesecake she baked today.  I'd vote for her! #ae16 https://t.co/DVvC8nLCBE,FALSE,19,NA,05/05/16 16:50,FALSE,NA,728265539324396000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NiallSF,2,FALSE,FALSE,NA,NA
RT @SimonCommNI: We are calling on the next Northern Ireland Executive &amp; Assembly to prioritise ending homelessness. #ae16 Get Voting https?,FALSE,0,NA,05/05/16 16:50,FALSE,NA,728265535012671000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",callanan_derek,9,TRUE,FALSE,NA,NA
RT @vjohnston98: #trustwomen #ae16 https://t.co/nfXVzelWmB,FALSE,0,NA,05/05/16 16:50,FALSE,NA,728265503832158000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chlxeanna,3,TRUE,FALSE,NA,NA
"RT @kevinmcstrav: Voted in #ae16, so important to use your vote even if its a vote against parties you don't want in power, no vote no voic?",FALSE,0,NA,05/05/16 16:49,FALSE,NA,728265399469527000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RealRakhmetov,2,TRUE,FALSE,NA,NA
Voting FOR @duponline means you're voting AGAINST your #LGBT siblings. #VoteResponsibly ! #AE16  https://t.co/73JRIPcOGK,FALSE,2,NA,05/05/16 16:49,FALSE,NA,728265286634320000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RealRakhmetov,0,FALSE,FALSE,NA,NA
"Cast my ballot, some of folks thought things had been slow #ae16",FALSE,2,NA,05/05/16 16:48,FALSE,NA,728265220351771000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dmcbfs,0,FALSE,FALSE,NA,NA
RT @BeattieDoug: Photo bombing the DUP van...... just for the craic. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #UpperBann #ae16 https://t.co/6dWKGdR9VW,FALSE,0,NA,05/05/16 16:48,FALSE,NA,728265146099962000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mwestie58,22,TRUE,FALSE,NA,NA
I voted! #ae16 make sure you do too!,FALSE,1,NA,05/05/16 16:48,FALSE,NA,728265091385266000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IdeasWhittler,0,FALSE,FALSE,NA,NA
RT @KylaHollywood: I've voted. Use yours - people fought for civic rights. Not easy for disabled. #Right2Vote #UniversalSuffrage #AE16 http?,FALSE,0,NA,05/05/16 16:48,FALSE,NA,728265064130744000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DownRec,5,TRUE,FALSE,NA,NA
"RT @Sir__Walsingham: Maximize the Unionist vote and representation! .....
Vote down the ballot paper!......
Give EVERY Unionist candidate a?",FALSE,0,NA,05/05/16 16:48,FALSE,NA,728265018760954000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mwestie58,7,TRUE,FALSE,NA,NA
RT @dmcbfs: The SUN front page today #ae16 https://t.co/xUEsrIMUMQ,FALSE,0,NA,05/05/16 16:47,FALSE,NA,728264974330696000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mwestie58,23,TRUE,FALSE,NA,NA
RT @Jonny_BelTel: I voted - north Belfast Cavehill turnout at 5pm: 874 out of 2854 which I make to be 30% #ae16,FALSE,0,NA,05/05/16 16:47,FALSE,NA,728264921159504000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",election_ni,7,TRUE,FALSE,NA,NA
RT @nkbelfast: Turnout in Belfast at 5pm hitting between 25%-30% #ae16 #parforthecourse,FALSE,0,NA,05/05/16 16:47,FALSE,NA,728264866893549000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",election_ni,5,TRUE,FALSE,NA,NA
RT @NiallSF: Taking time out from #ae16 to remember the man who brought us here. Great to see so many children laughing today too https://t?,FALSE,0,NA,05/05/16 16:47,FALSE,NA,728264841111192000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LUCCKETI,12,TRUE,FALSE,NA,NA
"RT @yesequality2016: Equal love = equal recognition = equal marriage. Equality doesn't do 2nd best, love shouldn't have a 2nd class #AE16 h?",FALSE,0,NA,05/05/16 16:47,FALSE,NA,728264812262789000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SoftFoamLottie,43,TRUE,FALSE,NA,NA
RT @QueensUBelfast: Know someone voting in #AE16? RT to help them make the choice that's right for them. https://t.co/66swX1qlPs https://t.?,FALSE,0,NA,05/05/16 16:46,FALSE,NA,728264643072954000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",julia__paul,3,TRUE,FALSE,NA,NA
RT @SimonCommNI: We are calling on the next Northern Ireland Executive &amp; Assembly to prioritise ending homelessness. #ae16 Get Voting https?,FALSE,0,NA,05/05/16 16:46,FALSE,NA,728264520913854000,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>",PatrickClarke74,9,TRUE,FALSE,NA,NA
Need a reason to get out to vote? We have loads! Check out our #OwningOurFuture video: https://t.co/uulGrD93BF #ae16 <ed><U+00A0><U+00BD><ed><U+00B7><U+00B3>,FALSE,0,NA,05/05/16 16:45,FALSE,NA,728264466723385000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NUS_USI,1,FALSE,FALSE,NA,NA
RT @ainemagu: GET OUT AND VOTE. Except if you're voting for the DUP. Those polls closed already. #ae16,FALSE,0,NA,05/05/16 16:45,FALSE,NA,728264247269003000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tanicesamuels,4,TRUE,FALSE,NA,NA
"RT @gemmamcmurray: Just been down home to vote in the #ae16. Whilst I understand the frustration of voters in #NI, I urge you all to make y?",FALSE,0,NA,05/05/16 16:44,FALSE,NA,728264084332921000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",paudikelly,4,TRUE,FALSE,NA,NA
RT @SimonCommNI: We are calling on the next Northern Ireland Executive &amp; Assembly to prioritise ending homelessness. #ae16 Get Voting https?,FALSE,0,NA,05/05/16 16:43,FALSE,NA,728263968867947000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mcalisterkaren2,9,TRUE,FALSE,NA,NA
"Voted in #ae16, so important to use your vote even if its a vote against parties you don't want in power, no vote no voice #OwningOurFuture",FALSE,2,NA,05/05/16 16:43,FALSE,NA,728263963931087000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kevinmcstrav,2,FALSE,FALSE,NA,NA
Just back from voting. Everyone should get out there and vote. The same old has failed. New parties and ideas needed. #voteforchange #ae16,FALSE,2,NA,05/05/16 16:43,FALSE,NA,728263954858914000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rmcd2312,0,FALSE,FALSE,NA,NA
RT @BBCNewsNI: So you've marked your voting card - ever wondered how your preferences get divvied up? #ae16 https://t.co/uVqbzkGzAV,FALSE,0,NA,05/05/16 16:43,FALSE,NA,728263920918639000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",election_ni,36,TRUE,FALSE,NA,NA
RT @NiallSF: Taking time out from #ae16 to remember the man who brought us here. Great to see so many children laughing today too https://t?,FALSE,0,NA,05/05/16 16:43,FALSE,NA,728263814739792000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tmccartney12,12,TRUE,FALSE,NA,NA
RT @yesequality2016: <ed><U+00A0><U+00BD><ed><U+00B7><U+00B3> #AE16 Please don't vote @DUPOnline &amp; sign the petition for marriage equality: https://t.co/35IBFxfKkf  #PollingDay h?,FALSE,0,NA,05/05/16 16:43,FALSE,NA,728263802249220000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LGBTequalhealth,49,TRUE,FALSE,NA,NA
RT @SimonCommNI: Time to get the vote out &amp; get housing and homelessness on the Stormont agenda #ae16 @SimonCommNI #endhomelessness https:/?,FALSE,0,NA,05/05/16 16:42,FALSE,NA,728263718597988000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",streetskitchen,8,TRUE,FALSE,NA,NA
RT @DT_Pawlitical: It's #ae16 &amp; @DogsTrust has set out what it wants to see improved for dog welfare in #NorthernIreland - read it here htt?,FALSE,0,NA,05/05/16 16:42,FALSE,NA,728263660800455000,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",NIreland_Date,2,TRUE,FALSE,NA,NA
"RT @AntiStormont: Boycott British rule in the centenary year of 1916, Boycott the Stormont assembly election #ae16 #stormont https://t.co/1?",FALSE,0,NA,05/05/16 16:41,FALSE,NA,728263384744010000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nickmccoat,7,TRUE,FALSE,NA,NA
RT @hevwilson_e: Genuinely trust @NicholaMallon to care and look out for the best interests of ALL the people of North Belfast. #ae16 #make?,FALSE,0,NA,05/05/16 16:41,FALSE,NA,728263346315768000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MartinMcAuley,2,TRUE,FALSE,NA,NA
